time,original,filtered,fitted
4.419,2.4575,2.08494,2.75235
4.42,2.20574,2.11757,2.75242
4.421,2.09645,2.11187,2.75248
4.422,1.92827,2.06227,2.75255
4.423,1.67992,1.95897,2.75261
4.424,2.20599,2.02571,2.75267
4.425,2.29061,2.09727,2.75274
4.426,1.71419,1.99378,2.7528
4.427,1.7591,1.93038,2.75286
4.428,1.80291,1.89594,2.75293
4.429,1.68103,1.83788,2.75299
4.43,1.91901,1.8598,2.75306
4.431,1.86217,1.86044,2.75312
4.432,1.8827,1.86645,2.75318
4.433,1.84404,1.8604,2.75325
4.434,1.95565,1.88613,2.75331
4.435,2.18448,1.96673,2.75337
4.436,2.08245,1.99799,2.75344
4.437,1.84618,1.95698,2.7535
4.438,1.55331,1.84793,2.75357
4.439,2.00246,1.88967,2.75363
4.44,2.24853,1.98662,2.75369
4.441,2.01118,1.99326,2.75376
4.442,2.03972,2.00581,2.75382
4.443,1.66173,1.91285,2.75388
4.444,1.51463,1.80527,2.75395
4.445,2.17897,1.90623,2.75401
4.446,2.23905,1.99614,2.75408
4.447,1.72175,1.92201,2.75414
4.448,2.04023,1.95395,2.7542
4.449,1.9362,1.94916,2.75427
4.45,1.87897,1.93019,2.75433
4.451,2.06132,1.96562,2.7544
4.452,2.14641,2.01446,2.75446
4.453,2.18075,2.05939,2.75452
4.454,1.91593,2.02063,2.75459
4.455,2.09708,2.04128,2.75465
4.456,2.19449,2.08267,2.75471
4.457,1.98973,2.05757,2.75478
4.458,2.0253,2.04885,2.75484
4.459,1.68099,1.94947,2.75491
4.46,1.50942,1.83059,2.75497
4.461,2.44257,1.99592,2.75503
4.462,2.30675,2.07989,2.7551
4.463,1.96988,2.05017,2.75516
4.464,1.98125,2.03155,2.75522
4.465,2.25352,2.09152,2.75529
4.466,2.18961,2.11802,2.75535
4.467,2.3044,2.16837,2.75542
4.468,2.23901,2.18746,2.75548
4.469,1.94874,2.12297,2.75554
4.47,2.09419,2.11519,2.75561
4.471,1.9562,2.07224,2.75567
4.472,1.68441,1.96746,2.75573
4.473,2.07813,1.99736,2.7558
4.474,2.14166,2.03635,2.75586
4.475,2.21835,2.08552,2.75593
4.476,1.62029,1.95983,2.75599
4.477,2.22587,2.0317,2.75605
4.478,1.75377,1.95662,2.75612
4.479,2.3067,2.05119,2.75618
4.48,2.20431,2.09256,2.75625
4.481,2.50454,2.20386,2.75631
4.482,2.20199,2.20335,2.75637
4.483,2.58194,2.30563,2.75644
4.484,2.19113,2.2747,2.7565
4.485,2.31049,2.28437,2.75656
4.486,2.41988,2.32098,2.75663
4.487,2.23283,2.29716,2.75669
4.488,2.42088,2.33059,2.75676
4.489,2.01575,2.24553,2.75682
4.49,2.42408,2.29377,2.75688
4.491,2.04377,2.22623,2.75695
4.492,2.23246,2.22791,2.75701
4.493,1.85178,2.1263,2.75707
4.494,1.9472,2.07791,2.75714
4.495,1.94853,2.04296,2.7572
4.496,2.30379,2.11342,2.75727
4.497,2.27293,2.15652,2.75733
4.498,2.23356,2.17733,2.75739
4.499,2.12723,2.1638,2.75746
4.5,2.1663,2.16447,2.75752
4.501,2.36316,2.21815,2.75758
4.502,2.21815,2.21815,2.75765
4.503,2.44964,2.28069,2.75771
4.504,2.13282,2.24074,2.75778
4.505,1.99317,2.17386,2.75784
4.506,2.42762,2.24241,2.7579
4.507,1.78357,2.11845,2.75797
4.508,2.33991,2.17828,2.75803
4.509,2.00499,2.13147,2.7581
4.51,2.07595,2.11647,2.75816
4.511,2.09825,2.11155,2.75822
4.512,1.91767,2.05917,2.75829
4.513,2.65831,2.22103,2.75835
4.514,2.51474,2.30038,2.75841
4.515,2.28928,2.29738,2.75848
4.516,1.89499,2.18867,2.75854
4.517,2.34599,2.23117,2.75861
4.518,2.22805,2.23033,2.75867
4.519,2.40682,2.27801,2.75873
4.52,2.2916,2.28168,2.7588
4.521,2.14262,2.24411,2.75886
4.522,2.35001,2.27272,2.75892
4.523,2.40222,2.30771,2.75899
4.524,2.31757,2.31037,2.75905
4.525,1.98901,2.22355,2.75912
4.526,2.56076,2.31465,2.75918
4.527,2.38581,2.33388,2.75924
4.528,1.98104,2.23856,2.75931
4.529,2.3186,2.26018,2.75937
4.53,2.06031,2.20618,2.75943
4.531,1.95124,2.13731,2.7595
4.532,2.07827,2.12136,2.75956
4.533,1.55291,1.96779,2.75963
4.534,2.54482,2.12368,2.75969
4.535,2.01628,2.09466,2.75975
4.536,2.39025,2.17452,2.75982
4.537,2.19067,2.17888,2.75988
4.538,1.84815,2.08953,2.75995
4.539,2.19376,2.11769,2.76001
4.54,2.68592,2.2712,2.76007
4.541,2.14159,2.23619,2.76014
4.542,2.51804,2.31233,2.7602
4.543,2.15354,2.26943,2.76026
4.544,2.38756,2.30135,2.76033
4.545,2.62394,2.3885,2.76039
4.546,2.56364,2.43581,2.76046
4.547,2.21034,2.3749,2.76052
4.548,2.48472,2.40457,2.76058
4.549,2.37635,2.39694,2.76065
4.55,2.24542,2.35601,2.76071
4.551,2.76797,2.4673,2.76077
4.552,2.51528,2.48026,2.76084
4.553,2.54687,2.49826,2.7609
4.554,2.22316,2.42394,2.76097
4.555,2.70278,2.49927,2.76103
4.556,2.79795,2.57996,2.76109
4.557,2.31503,2.50839,2.76116
4.558,2.04101,2.38212,2.76122
4.559,1.97875,2.27315,2.76128
4.56,2.3461,2.29286,2.76135
4.561,2.49192,2.34663,2.76141
4.562,2.31278,2.33749,2.76148
4.563,1.88386,2.21494,2.76154
4.564,2.21728,2.21557,2.7616
4.565,2.76606,2.36429,2.76167
4.566,2.78751,2.47863,2.76173
4.567,2.18739,2.39994,2.7618
4.568,2.37145,2.39225,2.76186
4.569,1.97854,2.28048,2.76192
4.57,2.54688,2.35245,2.76199
4.571,2.01728,2.2619,2.76205
4.572,2.45974,2.31535,2.76211
4.573,2.741,2.43034,2.76218
4.574,1.95101,2.30085,2.76224
4.575,2.44638,2.34016,2.76231
4.576,2.55268,2.39758,2.76237
4.577,2.73619,2.48906,2.76243
4.578,2.69222,2.54394,2.7625
4.579,2.58027,2.55376,2.76256
4.58,2.60009,2.56627,2.76262
4.581,2.57774,2.56937,2.76269
4.582,3.21206,2.743,2.76275
4.583,2.38977,2.64757,2.76282
4.584,2.29752,2.553,2.76288
4.585,2.58736,2.56228,2.76294
4.586,2.43486,2.52786,2.76301
4.587,2.96464,2.64586,2.76307
4.588,2.30729,2.55439,2.76313
4.589,2.39698,2.51187,2.7632
4.59,2.2797,2.44915,2.76326
4.591,2.46753,2.45411,2.76333
4.592,2.62447,2.50014,2.76339
4.593,2.35593,2.46118,2.76345
4.594,2.3532,2.43201,2.76352
4.595,2.66348,2.49454,2.76358
4.596,2.58466,2.51889,2.76365
4.597,2.6263,2.54791,2.76371
4.598,2.76736,2.60719,2.76377
4.599,2.6543,2.61992,2.76384
4.6,2.42558,2.56742,2.7639
4.601,2.46579,2.53996,2.76396
4.602,2.71406,2.58699,2.76403
4.603,2.38228,2.53169,2.76409
4.604,2.89628,2.63018,2.76416
4.605,2.31343,2.54461,2.76422
4.606,2.44226,2.51696,2.76428
4.607,2.4728,2.50503,2.76435
4.608,2.18836,2.41948,2.76441
4.609,2.57991,2.46282,2.76447
4.61,2.16876,2.38338,2.76454
4.611,2.70715,2.47085,2.7646
4.612,2.77128,2.55201,2.76467
4.613,2.56538,2.55562,2.76473
4.614,2.22999,2.46765,2.76479
4.615,2.79368,2.55573,2.76486
4.616,2.29605,2.48558,2.76492
4.617,2.88465,2.59339,2.76498
4.618,2.44981,2.5546,2.76505
4.619,2.50451,2.54107,2.76511
4.62,2.70394,2.58507,2.76518
4.621,2.75081,2.62985,2.76524
4.622,2.91276,2.70628,2.7653
4.623,2.56733,2.66874,2.76537
4.624,2.50636,2.62487,2.76543
4.625,2.73772,2.65536,2.76549
4.626,2.88894,2.71846,2.76556
4.627,2.36825,2.62385,2.76562
4.628,2.98625,2.72175,2.76569
4.629,2.40532,2.63627,2.76575
4.63,2.79598,2.67942,2.76581
4.631,2.85494,2.72684,2.76588
4.632,2.84359,2.75838,2.76594
4.633,2.56218,2.70537,2.76601
4.634,2.44096,2.63394,2.76607
4.635,3.04886,2.74603,2.76613
4.636,2.52889,2.68737,2.7662
4.637,2.32809,2.59031,2.76626
4.638,2.65712,2.60836,2.76632
4.639,3.007,2.71605,2.76639
4.64,2.5403,2.66857,2.76645
4.641,2.79112,2.70168,2.76652
4.642,2.54263,2.65871,2.76658
4.643,2.60537,2.6443,2.76664
4.644,2.75946,2.67541,2.76671
4.645,2.81625,2.71346,2.76677
4.646,3.07191,2.8103,2.76683
4.647,2.45696,2.71484,2.7669
4.648,2.68992,2.70811,2.76696
4.649,2.83116,2.74135,2.76703
4.65,2.65277,2.71742,2.76709
4.651,2.9976,2.79311,2.76715
4.652,2.55122,2.72776,2.76722
4.653,3.07565,2.82175,2.76728
4.654,2.87927,2.83729,2.76734
4.655,2.68332,2.79569,2.76741
4.656,2.58932,2.73994,2.76747
4.657,3.00143,2.81058,2.76754
4.658,2.79584,2.8066,2.7676
4.659,2.50539,2.72523,2.76766
4.66,2.73147,2.72691,2.76773
4.661,3.0473,2.81347,2.76779
4.662,2.4468,2.71441,2.76786
4.663,2.8194,2.74277,2.76792
4.664,2.88965,2.78245,2.76798
4.665,2.92819,2.82183,2.76805
4.666,3.21673,2.92851,2.76811
4.667,2.45904,2.80168,2.76817
4.668,2.84929,2.81454,2.76824
4.669,2.68657,2.77997,2.7683
4.67,3.10827,2.86866,2.76837
4.671,2.79646,2.84916,2.76843
4.672,2.91254,2.86628,2.76849
4.673,3.09712,2.92864,2.76856
4.674,3.02166,2.95377,2.76862
4.675,2.75384,2.89976,2.76868
4.676,3.10663,2.95565,2.76875
4.677,2.71264,2.89,2.76881
4.678,2.85689,2.88105,2.76888
4.679,3.22933,2.97514,2.76894
4.68,3.12172,3.01474,2.769
4.681,2.94301,2.99536,2.76907
4.682,3.2907,3.07515,2.76913
4.683,2.98214,3.05002,2.76919
4.684,2.86759,3.00074,2.76926
4.685,2.8795,2.96798,2.76932
4.686,2.83091,2.93095,2.76939
4.687,3.00315,2.95046,2.76945
4.688,3.03335,2.97285,2.76951
4.689,3.12832,3.01485,2.76958
4.69,3.13397,3.04703,2.76964
4.691,2.5002,2.8993,2.76971
4.692,3.34301,3.01917,2.76977
4.693,3.10238,3.04165,2.76983
4.694,2.39168,2.86606,2.7699
4.695,2.95408,2.88984,2.76996
4.696,2.68438,2.83433,2.77002
4.697,2.66308,2.78807,2.77009
4.698,3.01729,2.85,2.77015
4.699,2.95588,2.8786,2.77022
4.7,2.7058,2.83192,2.77028
4.701,3.00414,2.87845,2.77034
4.702,3.1515,2.95221,2.77041
4.703,2.73556,2.89368,2.77047
4.704,2.90691,2.89726,2.77053
4.705,3.24741,2.99185,2.7706
4.706,3.17972,3.04261,2.77066
4.707,2.80825,2.97929,2.77073
4.708,3.21866,3.04396,2.77079
4.709,2.9065,3.00682,2.77085
4.71,3.14223,3.0434,2.77092
4.711,2.6405,2.93456,2.77098
4.712,2.92288,2.9314,2.77104
4.713,2.46611,2.8057,2.77111
4.714,2.97705,2.85199,2.77117
4.715,2.52734,2.76429,2.77124
4.716,2.82204,2.77989,2.7713
4.717,2.87632,2.80594,2.77136
4.718,3.34209,2.95078,2.77143
4.719,3.13332,3.0001,2.77149
4.72,2.99106,2.99766,2.77156
4.721,3.14392,3.03717,2.77162
4.722,2.71614,2.95044,2.77168
4.723,3.23721,3.02792,2.77175
4.724,3.08352,3.04294,2.77181
4.725,2.86837,2.99578,2.77187
4.726,3.05119,3.01075,2.77194
4.727,2.97112,3.00004,2.772
4.728,3.34535,3.09333,2.77207
4.729,3.1537,3.10964,2.77213
4.73,2.68237,2.99421,2.77219
4.731,3.00672,2.99759,2.77226
4.732,2.64691,2.90285,2.77232
4.733,3.69223,3.11611,2.77238
4.734,3.09236,3.10969,2.77245
4.735,2.73498,3.00846,2.77251
4.736,3.7027,3.19602,2.77258
4.737,2.89934,3.11587,2.77264
4.738,3.09729,3.11085,2.7727
4.739,3.03593,3.09061,2.77277
4.74,3.28129,3.14212,2.77283
4.741,3.14976,3.14419,2.77289
4.742,3.00546,3.10671,2.77296
4.743,3.23652,3.14178,2.77302
4.744,2.83143,3.05794,2.77309
4.745,3.06911,3.06096,2.77315
4.746,3.14542,3.08378,2.77321
4.747,3.18174,3.11024,2.77328
4.748,3.06085,3.0969,2.77334
4.749,3.50269,3.20652,2.77341
4.75,3.39371,3.25709,2.77347
4.751,3.21368,3.24536,2.77353
4.752,3.28524,3.25614,2.7736
4.753,3.26521,3.25859,2.77366
4.754,3.02275,3.19487,2.77372
4.755,3.33782,3.23349,2.77379
4.756,2.96067,3.15979,2.77385
4.757,2.57226,3.00106,2.77392
4.758,2.96764,2.99203,2.77398
4.759,3.02648,3.00134,2.77404
4.76,3.19418,3.05344,2.77411
4.761,3.39826,3.14659,2.77417
4.762,3.53928,3.25268,2.77423
4.763,3.50524,3.32091,2.7743
4.764,3.39261,3.34028,2.77436
4.765,3.07513,3.26865,2.77443
4.766,3.52167,3.337,2.77449
4.767,2.48731,3.10745,2.77455
4.768,2.90906,3.05386,2.77462
4.769,3.05999,3.05551,2.77468
4.77,3.21696,3.09913,2.77474
4.771,3.11565,3.10359,2.77481
4.772,3.20766,3.13171,2.77487
4.773,3.58709,3.25473,2.77494
4.774,3.24151,3.25116,2.775
4.775,3.44802,3.30434,2.77506
4.776,2.91217,3.19839,2.77513
4.777,3.32084,3.23147,2.77519
4.778,3.10012,3.19599,2.77526
4.779,3.11259,3.17346,2.77532
4.78,3.03841,3.13697,2.77538
4.781,3.43624,3.21782,2.77545
4.782,3.52921,3.30195,2.77551
4.783,3.50184,3.35595,2.77557
4.784,3.2954,3.33959,2.77564
4.785,3.51242,3.38628,2.7757
4.786,3.57183,3.43641,2.77577
4.787,2.92679,3.29873,2.77583
4.788,3.23067,3.28035,2.77589
4.789,3.09233,3.22955,2.77596
4.79,3.24862,3.2347,2.77602
4.791,3.28954,3.24952,2.77608
4.792,3.34847,3.27625,2.77615
4.793,3.16127,3.24519,2.77621
4.794,3.16851,3.22447,2.77628
4.795,3.70649,3.35469,2.77634
4.796,3.42164,3.37278,2.7764
4.797,3.45222,3.39424,2.77647
4.798,3.30506,3.37015,2.77653
4.799,3.50498,3.40657,2.77659
4.8,3.52349,3.43816,2.77666
4.801,3.32008,3.40626,2.77672
4.802,3.28402,3.37323,2.77679
4.803,3.43736,3.39056,2.77685
4.804,3.4318,3.4017,2.77691
4.805,3.74783,3.49521,2.77698
4.806,3.44028,3.48037,2.77704
4.807,3.67816,3.5338,2.77711
4.808,3.65532,3.56663,2.77717
4.809,3.12114,3.44628,2.77723
4.81,3.13624,3.36252,2.7773
4.811,3.8007,3.4809,2.77736
4.812,3.52527,3.49289,2.77742
4.813,3.57324,3.51459,2.77749
4.814,3.5149,3.51468,2.77755
4.815,3.86639,3.60969,2.77762
4.816,2.96999,3.43687,2.77768
4.817,3.26771,3.39117,2.77774
4.818,3.05835,3.30126,2.77781
4.819,3.58086,3.37679,2.77787
4.82,3.25391,3.34359,2.77793
4.821,3.08271,3.27311,2.778
4.822,3.6307,3.36972,2.77806
4.823,3.40614,3.37956,2.77813
4.824,3.60935,3.44164,2.77819
4.825,3.53685,3.46736,2.77825
4.826,3.63765,3.51336,2.77832
4.827,3.44697,3.49543,2.77838
4.828,3.31891,3.44774,2.77844
4.829,3.27209,3.40029,2.77851
4.83,3.72254,3.48735,2.77857
4.831,3.60286,3.51855,2.77864
4.832,3.43155,3.49505,2.7787
4.833,3.07272,3.38095,2.77876
4.834,3.46068,3.40249,2.77883
4.835,3.57018,3.44779,2.77889
4.836,3.63826,3.49925,2.77896
4.837,3.51682,3.504,2.77902
4.838,3.53562,3.51254,2.77908
4.839,3.35523,3.47004,2.77915
4.84,3.98192,3.60833,2.77921
4.841,3.73798,3.64335,2.77927
4.842,3.46411,3.59493,2.77934
4.843,3.79245,3.64829,2.7794
4.844,3.37324,3.57398,2.77947
4.845,3.31787,3.50479,2.77953
4.846,3.37438,3.46956,2.77959
4.847,3.76711,3.54995,2.77966
4.848,3.50409,3.53756,2.77972
4.849,3.46791,3.51874,2.77978
4.85,3.62775,3.54819,2.77985
4.851,3.28379,3.47676,2.77991
4.852,3.1862,3.39826,2.77998
4.853,3.87108,3.526,2.78004
4.854,3.66501,3.56356,2.7801
4.855,3.77252,3.62001,2.78017
4.856,3.95337,3.71007,2.78023
4.857,3.72277,3.7135,2.78029
4.858,3.47656,3.64949,2.78036
4.859,3.7762,3.68372,2.78042
4.86,4.06214,3.78595,2.78049
4.861,3.57568,3.72915,2.78055
4.862,4.09896,3.82905,2.78061
4.863,3.33579,3.69579,2.78068
4.864,3.25246,3.57602,2.78074
4.865,3.81026,3.63931,2.78081
4.866,3.54292,3.61327,2.78087
4.867,3.52071,3.58826,2.78093
4.868,3.46155,3.55403,2.781
4.869,3.6376,3.57661,2.78106
4.87,4.10177,3.71848,2.78112
4.871,3.58631,3.68278,2.78119
4.872,3.52815,3.641,2.78125
4.873,3.94212,3.72235,2.78132
4.874,3.4667,3.65329,2.78138
4.875,3.04665,3.4894,2.78144
4.876,3.48736,3.48885,2.78151
4.877,3.46186,3.48156,2.78157
4.878,3.9608,3.61103,2.78163
4.879,3.82757,3.66953,2.7817
4.88,3.59589,3.64963,2.78176
4.881,3.5007,3.6094,2.78183
4.882,3.53892,3.59036,2.78189
4.883,3.46576,3.5567,2.78195
4.884,3.74429,3.60738,2.78202
4.885,4.07456,3.73359,2.78208
4.886,4.22014,3.86504,2.78214
4.887,3.69328,3.81863,2.78221
4.888,3.47212,3.72502,2.78227
4.889,3.12227,3.56218,2.78234
4.89,3.4954,3.54414,2.7824
4.891,3.7593,3.60227,2.78246
4.892,4.07429,3.72979,2.78253
4.893,3.88395,3.77144,2.78259
4.894,3.34738,3.65687,2.78265
4.895,3.58187,3.63661,2.78272
4.896,3.50467,3.60097,2.78278
4.897,3.6493,3.61403,2.78285
4.898,3.73285,3.64613,2.78291
4.899,3.73121,3.66911,2.78297
4.9,4.01516,3.7626,2.78304
4.901,3.72145,3.75148,2.7831
4.902,3.77958,3.75907,2.78317
4.903,3.68602,3.73934,2.78323
4.904,3.69348,3.72695,2.78329
4.905,3.81281,3.75014,2.78336
4.906,4.06837,3.83611,2.78342
4.907,3.85501,3.84122,2.78348
4.908,3.88304,3.85252,2.78355
4.909,3.24555,3.68854,2.78361
4.91,3.50701,3.6395,2.78368
4.911,3.51355,3.60547,2.78374
4.912,3.72232,3.63704,2.7838
4.913,3.98432,3.73086,2.78387
4.914,3.40495,3.64281,2.78393
4.915,3.91376,3.71601,2.78399
4.916,4.34866,3.88693,2.78406
4.917,3.86526,3.88107,2.78412
4.918,4.01158,3.91633,2.78419
4.919,3.46498,3.79439,2.78425
4.92,4.05293,3.86424,2.78431
4.921,4.10445,3.92914,2.78438
4.922,4.07264,3.9679,2.78444
4.923,3.32535,3.79431,2.7845
4.924,3.71955,3.77412,2.78457
4.925,3.98732,3.83171,2.78463
4.926,3.52079,3.74772,2.7847
4.927,4.00783,3.81799,2.78476
4.928,3.93588,3.84984,2.78482
4.929,4.19928,3.94424,2.78489
4.93,3.65103,3.86503,2.78495
4.931,3.93914,3.88505,2.78502
4.932,4.23037,3.97834,2.78508
4.933,3.80079,3.93037,2.78514
4.934,3.76378,3.88537,2.78521
4.935,3.76265,3.85222,2.78527
4.936,4.01646,3.89659,2.78533
4.937,3.70841,3.84575,2.7854
4.938,3.47977,3.74688,2.78546
4.939,3.98551,3.81135,2.78553
4.94,4.32683,3.95061,2.78559
4.941,4.07494,3.9842,2.78565
4.942,3.51265,3.85681,2.78572
4.943,4.05337,3.90991,2.78578
4.944,3.7267,3.86042,2.78584
4.945,4.43339,4.01521,2.78591
4.946,3.8578,3.97268,2.78597
4.947,3.38183,3.81306,2.78604
4.948,3.93196,3.84518,2.7861
4.949,3.92658,3.86717,2.78616
4.95,3.80699,3.85091,2.78623
4.951,4.38764,3.99591,2.78629
4.952,4.36595,4.09588,2.78635
4.953,3.73586,3.99862,2.78642
4.954,3.85396,3.95954,2.78648
4.955,3.84877,3.92961,2.78655
4.956,3.35084,3.77325,2.78661
4.957,3.9961,3.83346,2.78667
4.958,3.99082,3.87597,2.78674
4.959,4.1272,3.94384,2.7868
4.96,4.19018,4.01039,2.78687
4.961,3.84384,3.9654,2.78693
4.962,4.0247,3.98142,2.78699
4.963,3.93199,3.96807,2.78706
4.964,3.93522,3.95919,2.78712
4.965,4.01268,3.97364,2.78718
4.966,4.34896,4.07503,2.78725
4.967,4.12496,4.08852,2.78731
4.968,3.7,3.98356,2.78738
4.969,4.20315,4.04288,2.78744
4.97,3.91923,4.00948,2.7875
4.971,3.93429,3.98917,2.78757
4.972,4.64924,4.16749,2.78763
4.973,3.57267,4.0068,2.78769
4.974,3.87872,3.9722,2.78776
4.975,3.67933,3.89308,2.78782
4.976,3.89705,3.89415,2.78789
4.977,3.44351,3.77241,2.78795
4.978,3.9568,3.82222,2.78801
4.979,3.87996,3.83782,2.78808
4.98,4.81606,4.1021,2.78814
4.981,4.01596,4.07883,2.7882
4.982,4.21153,4.11468,2.78827
4.983,3.92571,4.06363,2.78833
4.984,4.06021,4.0627,2.7884
4.985,3.75039,3.97833,2.78846
4.986,4.3064,4.06696,2.78852
4.987,4.33024,4.13809,2.78859
4.988,4.42633,4.21596,2.78865
4.989,4.31634,4.24307,2.78872
4.99,3.88942,4.14753,2.78878
4.991,4.2674,4.17992,2.78884
4.992,4.34761,4.22522,2.78891
4.993,4.66949,4.34524,2.78897
4.994,4.03805,4.26225,2.78903
4.995,4.03547,4.20099,2.7891
4.996,4.17046,4.19274,2.78916
4.997,4.04883,4.15386,2.78923
4.998,4.44352,4.23211,2.78929
4.999,4.39774,4.27686,2.78935
